"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"1083","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:03,FALSE,NA,"847945364699103233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kakomoyusuf",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1084","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:54:48,FALSE,NA,"847945302686433282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vinhodosanjos",57,TRUE,FALSE,NA,NA,"São Paulo","pt","http://pbs.twimg.com/profile_images/720035336/images_normal.jpg"
"1085","RT @Investing_Books: Oil 101 by Morgan Downey: https://t.co/wnMaX2O636 $OIL $USO $DWTI $UWTI $XOM $CHK $VLO $CVX $SLB $SDRL $WLL $BHI $MRO",FALSE,0,NA,2017-03-31 22:53:06,FALSE,NA,"847944872699023360",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/556454430032551936/lD-7VMlA_normal.jpeg"
"1086","Oil 101 by Morgan Downey: https://t.co/wnMaX2O636 $OIL $USO $DWTI $UWTI $XOM $CHK $VLO $CVX $SLB $SDRL $WLL $BHI $MRO",FALSE,0,NA,2017-03-31 22:48:56,FALSE,NA,"847943826031423488",NA,"<a href=""https://profectussystems.autotradenow.com/"" rel=""nofollow"">InvestingBooks app</a>","Investing_Books",1,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/753246714799063041/B4R5QCcm_normal.jpg"
"1087","@JustinPulitzer thoughts on $xom today? Strange for it to be down so much with crude rallying almost 1%, spec names holding up well tho $xop",FALSE,0,"JustinPulitzer",2017-03-31 22:36:10,FALSE,NA,"847940613567725570","18944615","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davemdo",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/685885056066306049/9E4qXoJ__normal.jpg"
"1088","BUXCOAST
#buxcoast #ships #shipspotting 
ships.jacksailor.xom https://t.co/z6v5tX0Lkm",FALSE,0,NA,2017-03-31 22:31:00,FALSE,NA,"847939312213786625",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SailorJack1",0,FALSE,FALSE,NA,NA,"Antarctic ","en","http://pbs.twimg.com/profile_images/750109099749179394/VxqO_PsD_normal.jpg"
"1089","$XOM $amzn $googl $AVGO $AAPL $pfe $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $c $JPM $dis $MCD $mo… https://t.co/ol82YNvd9Q",FALSE,1,NA,2017-03-31 22:24:21,TRUE,NA,"847937637109436416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","raymond10mm",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/378800000358393702/2959903af7ba5da294c8a5ff9e2c6f6a_normal.jpeg"
"1090","I should've just chased INTC, AMD or XOM for quick profits &amp; left early.",FALSE,0,NA,2017-03-31 22:19:56,FALSE,NA,"847936525904076800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SWIMKILLS",0,FALSE,FALSE,NA,NA,"NEW SMACKED CITY","en","http://pbs.twimg.com/profile_images/840375023500177409/HpvDkMgh_normal.jpg"
"1091","RT @EJLandis: 5 Dividend Growth Predictions For April 2017 https://t.co/OXsbQhkCQ7 $AAPL $AMP $IBM $WFC $XOM #Investing #Dividends",FALSE,0,NA,2017-03-31 22:19:24,FALSE,NA,"847936391715708928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BlueHarbinger",2,TRUE,FALSE,NA,NA,"Naperville, IL","en","http://pbs.twimg.com/profile_images/753460500059525120/r91DX4Bs_normal.jpg"
"1092","3 Stocks to Take advantage of recovering OIL prices. From $48/barrel to $65 in near term. IMO, XOM, RDS.B… https://t.co/4kAS8uvJVb",FALSE,0,NA,2017-03-31 22:15:18,TRUE,NA,"847935362022481920",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","KPLR_Invest",0,FALSE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/673970365584936964/lTDfb_dy_normal.png"
"1093","Just posted a photo @ XOM drinkeatcafe https://t.co/mcsNsshYbu",FALSE,0,NA,2017-03-31 22:14:01,FALSE,NA,"847935039644020736",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","theodoratz",0,FALSE,FALSE,"23.71376","38.00176","","en","http://pbs.twimg.com/profile_images/848648365571231744/GC79154F_normal.jpg"
"1094","DallasBizNews: Exxon subsidiary rigging back up in the Eagle Ford: https://t.co/c5sHuMsfsd $XOM",FALSE,0,NA,2017-03-31 22:05:30,FALSE,NA,"847932895515881476",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AlexCena_TX",0,FALSE,FALSE,NA,NA,"Dallas, TX","en","http://pbs.twimg.com/profile_images/767721534320369664/DpsFz3qy_normal.jpg"
"1095","Exxon subsidiary rigging back up in the Eagle Ford: https://t.co/P1mefMBPEN $XOM",FALSE,0,NA,2017-03-31 22:05:00,FALSE,NA,"847932768906616832",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","DallasBizNews",0,FALSE,FALSE,NA,NA,"Dallas","en","http://pbs.twimg.com/profile_images/378800000707820628/be382831f149d533d414065118d3f7db_normal.jpeg"
"1096","#Options #maxpain chart for $XOM. Free options app https://t.co/VCJp7MA06J https://t.co/OXin1HFM6J",FALSE,0,NA,2017-03-31 21:59:29,FALSE,NA,"847931379790864385",NA,"<a href=""https://appsto.re/us/viPH2.i"" rel=""nofollow"">OptionsMaxPain_Post</a>","OptionsMaxPain",0,FALSE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/755565095304859649/nwESCDkV_normal.jpg"
"1097","Why Sears Holdings Corp (SHLD), Cara Therapeutics Inc (CARA) and Exxon Mobil Corporation (XOM) Are 3 of Today’s…… https://t.co/wT0Y58BjTt",FALSE,0,NA,2017-03-31 21:48:06,TRUE,NA,"847928514821070848",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","jbrumley",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/579510771341721600/98k0dfgK_normal.jpg"
"1098","$XOM #Options OI chart. Free stocks app https://t.co/cnRpv2hkbQ https://t.co/SU21P4l58t",FALSE,1,NA,2017-03-31 21:45:03,FALSE,NA,"847927746772774913",NA,"<a href=""https://appsto.re/us/viPH2.i"" rel=""nofollow"">OptionsProOI</a>","OptionsProOI",0,FALSE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/755564826684907520/p2M4FDsb_normal.jpg"
"1099","@petenajarian There was an $XLE rebalance, $XOM went from 17%---&gt;23% weighting",FALSE,1,"petenajarian",2017-03-31 21:44:55,FALSE,"847926970214223872","847927712878665729","14292717","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sgold2080",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1409816044/Spaceballs_normal.jpg"
"1100","@ShareTips6 Kaz for long term growth, Craw as a short term punt, eme, for news on potential upside of licence, Copl… https://t.co/Jivrw8aTc2",FALSE,1,"ShareTips6",2017-03-31 21:41:00,TRUE,"847899241292984322","847926729771552768","913274240","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","arrosss",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1101","We calculated 21-day Expected Return of $XOM for you: 0.6% https://t.co/9dX0UEO9G7",FALSE,0,NA,2017-03-31 21:38:03,FALSE,NA,"847925987723661316",NA,"<a href=""https://unicornbay.com"" rel=""nofollow"">Unicorn1MinuteApp</a>","1MinuteStock",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/678180491292356608/lh6Go1aN_normal.png"
"1102","US STOCKS-Rock-solid quarter on Wall Street ending with a whimper (JPM, WFC, XOM, FMC, DD ... https://t.co/lw3brNfqor",FALSE,0,NA,2017-03-31 21:34:36,FALSE,NA,"847925119905275904",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","STALosAngeles",0,FALSE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/585107695117533185/EkSiKYJ__normal.png"
"1103","$XOM #Options volume chart in animation. Free stock station app https://t.co/qLndvxomq9 https://t.co/SclVQrLmze",FALSE,0,NA,2017-03-31 21:30:18,FALSE,NA,"847924036202102784",NA,"<a href=""https://appsto.re/us/viPH2.i"" rel=""nofollow"">OptionsProVol</a>","OptionsProVol",0,FALSE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/755564670786740224/MVbVJvSp_normal.jpg"
"1104","Scan results - Fell Below 50 DMA today: $ACOR $LIVN $NTT $IIVI $FRAC $FCAU $ABCB $JCOM $STOR $XOM ... https://t.co/eauEA0D8ij",FALSE,0,NA,2017-03-31 21:26:09,FALSE,NA,"847922992965447683",NA,"<a href=""http://swingtradebot.com/"" rel=""nofollow"">SwingTradeBotDotCom</a>","SwingTradeBot",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/767237095215726593/rO0AwrMW_normal.jpg"
"1105","CVS has replaced XOM as Top Stock Pick. Huge upside potential. Details: https://t.co/YvBSNcutzb… https://t.co/1WdlHcd5uC",FALSE,0,NA,2017-03-31 21:01:16,TRUE,NA,"847916729019838466",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","KPLR_Invest",0,FALSE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/673970365584936964/lTDfb_dy_normal.png"
"1106","Why $SHLD $CARA and $XOM Are 3 of Today's Worst Stocks - https://t.co/wBieo00bnb",FALSE,0,NA,2017-03-31 20:51:17,FALSE,NA,"847914218041085956",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","WUMoneyClub",0,FALSE,FALSE,NA,NA,"Chester, PA","en","http://pbs.twimg.com/profile_images/844673346134519812/_6GMOztt_normal.jpg"
"1107","Why $SHLD $CARA and $XOM Are 3 of Today's Worst Stocks - https://t.co/W2uOSEQ5qe",FALSE,0,NA,2017-03-31 20:51:10,FALSE,NA,"847914187040870400",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","InvestorPlace",0,FALSE,FALSE,NA,NA,"Rockville, MD","en","http://pbs.twimg.com/profile_images/779348810426421249/Ap5AgZ26_normal.jpg"
"1108","Volatile day. Today's range 20,661 - 20,723. Index down 65pts. XOM JPM &amp; DD all down over 1%. Expect more volatility next week.",FALSE,0,NA,2017-03-31 20:50:29,FALSE,NA,"847914016970330112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","metronomista",0,FALSE,FALSE,NA,NA,"Halifax, England","en","http://pbs.twimg.com/profile_images/839253259894292481/DJ76263L_normal.jpg"
"1109","'IT'S OVER' Baseball legend, Hall of famer Yogi Berra dead at 90 https://t.co/ZOg1foHx9M",FALSE,0,NA,2017-03-31 20:50:22,FALSE,NA,"847913987333394433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CurbAttendant",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/614038876819042304/UDaGeL8S_normal.png"
"1110","$XOM fell 2% today -- leading the downturn for the #DJIA #closingbell #marketnews https://t.co/RtDN5cPWrQ",FALSE,1,NA,2017-03-31 20:44:30,FALSE,NA,"847912511114444800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","moneymorning",0,FALSE,FALSE,NA,NA,"Baltimore, Maryland U.S.A","en","http://pbs.twimg.com/profile_images/693057784695406592/3TdBe3MP_normal.png"
"1111","$XOM US STOCKS SNAPSHOT-Wall St end down on day; wraps up strong quarter https://t.co/ai2HoshuE2",FALSE,0,NA,2017-03-31 20:31:41,FALSE,NA,"847909284365172737",NA,"<a href=""http://finzine.com"" rel=""nofollow"">Finzine</a>","finzine",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/773049871519580160/8fvfjObD_normal.jpg"
"1112","Get the latest news and updates for $XOM $ZU $LN $XNCR $ATU automatically with MarketBeat Daily https://t.co/nSJuDsYidj",FALSE,0,NA,2017-03-31 20:27:09,FALSE,NA,"847908144751751169",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","RatingsNetwork",0,FALSE,FALSE,NA,NA,"Sioux Falls, SD","en","http://pbs.twimg.com/profile_images/605433922986606592/LeOUrdkT_normal.png"
"1113","Exxon Mobil Corporation (XOM) price at close, March 31, 2017, is 82.01.",FALSE,0,NA,2017-03-31 20:24:09,FALSE,NA,"847907388116144129",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","eliselofgr",0,FALSE,FALSE,NA,NA,"Tulsa","en","http://pbs.twimg.com/profile_images/3011273205/39506550fd0fe78343557922a56952c5_normal.jpeg"
"1114","Exxon Mobil Corporation (XOM) price at close of market, March 31, 2017, is 82.065.",FALSE,0,NA,2017-03-31 20:23:37,FALSE,NA,"847907253676060672",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AlexandrMason88",0,FALSE,FALSE,NA,NA,"Albuquerque","en","http://pbs.twimg.com/profile_images/420029501867716608/nQwHZNRe_normal.jpeg"
"1115","TOP 5 #LOSERS for my #highyieldaccount today: $XOM $TEVA $BMY $OXY $LADR",FALSE,0,NA,2017-03-31 20:22:22,FALSE,NA,"847906938952208384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BoB2Trader",0,FALSE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/559035855726063616/ViF11Eqe_normal.jpeg"
"1116","Exxon Mobil Corporation (XOM) price at close, March 31, 2017, is 82.065.",FALSE,0,NA,2017-03-31 20:22:05,FALSE,NA,"847906867892322306",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","hannahbrin",0,FALSE,FALSE,NA,NA,"Vandemere","en","http://pbs.twimg.com/profile_images/3006434385/4fb6dfe089aa82f0ab924a7f9a03189f_normal.jpeg"
"1117","$xom yesterdayas engulfing bar total got smashed.",FALSE,0,NA,2017-03-31 20:20:48,FALSE,NA,"847906545312694273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tampa_bay2015",0,FALSE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/839213227598827523/p0wZDgcG_normal.jpg"
"1118","EarlyBird FCA Compliant Twitter $XOM @WallStJesus wrote : <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>TODAY'S ACTIVE FLOW: $AMD $AAPL $BAC $AMZN $... #Trading https://t.co/MEQjAfn2P8",FALSE,0,NA,2017-03-31 20:20:02,FALSE,NA,"847906354190852096",NA,"<a href=""http://www.marketearlybird.com"" rel=""nofollow"">EBDevTest1</a>","mktearlybird",0,FALSE,FALSE,NA,NA,"London, England","en","http://pbs.twimg.com/profile_images/649244323565969409/e1alirkf_normal.png"
"1119","Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,21,NA,2017-03-31 20:19:59,FALSE,NA,"847906338181193729",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","androsForm",57,FALSE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/1655106781/twitter-11.24_normal.png"
"1120","$XOM $DD:

Stocks finish lower for session, higher for quarter:

https://t.co/M0tObrBnvT",FALSE,0,NA,2017-03-31 20:18:10,FALSE,NA,"847905884596457472",NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>","StockNewsWires",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/542238326397227008/UfZ0ulTf_normal.jpeg"
"1121","Long $TMF and $XOM into next week, have a great weekend all.",FALSE,2,NA,2017-03-31 20:14:08,FALSE,NA,"847904866412318720",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","tradeaholic",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/772863171606437888/J76Qhcdx_normal.jpg"
"1122","Today's million dollar PUT #options trade:
$CMG $SHLD $AMZN $AAPL $FB $HUM $XOM $X $MYL $PCLN $AMD ...
https://t.co/ORtVUPaBpX",FALSE,0,NA,2017-03-31 20:06:03,FALSE,NA,"847902832430809088",NA,"<a href=""https://itunes.apple.com/us/app/stock-station-stock-market/id655425604?mt=8"" rel=""nofollow"">minteractapp</a>","MinteractApp",0,FALSE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/764405387965509632/dNZ7LPgO_normal.jpg"
"1123","Top #sentiment for #SP1500 #stocks at market close: $COP $XOM $FMC $EOG $VFC (2017/03/31) #stocktrading #predictiveanalytics #bigdata",FALSE,0,NA,2017-03-31 20:00:02,FALSE,NA,"847901318442254336",NA,"<a href=""http://www.alexability.com"" rel=""nofollow"">Alexandria Twitter</a>","alexandriatech",0,FALSE,FALSE,NA,NA,"New York| Los Angeles","en","http://pbs.twimg.com/profile_images/626423084476559361/JOvRzAT4_normal.jpg"
"1124","Top sentiment for SP1500 stocks at market close: $COP $XOM $FMC $EOG $VFC (2017/03/31) #sentiment #stock #alexandria",FALSE,0,NA,2017-03-31 20:00:01,FALSE,NA,"847901316231909376",NA,"<a href=""http://www.alexability.com"" rel=""nofollow"">Alexability</a>","Alexability",0,FALSE,FALSE,NA,NA,"Los Angeles","en","http://pbs.twimg.com/profile_images/1409688536/logod_normal.jpg"
"1125","$XLE

APR-07-17 CALL 70.5
BID: $0.29
ASK: $0.30
Target= 72 Area

For Protection

$XOM

APR-07-17 PUT 81.5
BID: $0.31
ASK: $0.32",FALSE,2,NA,2017-03-31 19:54:54,FALSE,NA,"847900028391784449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MoeTrader",0,FALSE,FALSE,NA,NA,"Cleveland, OH","en","http://pbs.twimg.com/profile_images/824102828767580160/45dyPqkI_normal.jpg"
"1126","$XOM Very telling. The straw that breaks the camels back is fast approaching. https://t.co/hHFHpN5j2s",FALSE,0,NA,2017-03-31 19:41:56,FALSE,NA,"847896764501897220",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","MeDayTrading",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/822282316844179456/CpDUjKEs_normal.jpg"
"1127","This is one of the most relevant articles about $XOM now. Exxon Dealt a Blow as Texas Judge Sends Climate Suit t... https://t.co/K4Q3xJ9p6J",FALSE,0,NA,2017-03-31 19:27:13,FALSE,NA,"847893059832606725",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stockpulp",1,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/555924305804935168/-90XEQ_Z_normal.jpeg"
"1128","@haloefekti Knowing of flynn illicit deals Russian a Turksre Oil,he has as much to hide as Cheney did
Trump+Putin+E… https://t.co/5KrTjDHMgr",FALSE,0,"haloefekti",2017-03-31 19:24:41,TRUE,"847879924765601793","847892422822686722","17801749","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OilCorruption",0,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/798241972150566912/Ap79RAoh_normal.jpg"
"1129","$XOM yesterdays top performing Dow component.  Today, the worst.",FALSE,1,NA,2017-03-31 19:18:15,FALSE,NA,"847890805977120772",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NicolasSander",0,FALSE,FALSE,NA,NA,"Florida","en","http://pbs.twimg.com/profile_images/484220209612349440/O3J0jSYF_normal.png"
"1130","RT @androsForm: $SPY - Heatmap By Volume ~ 2:30 EST - $BAC $FTR $MU $GE $CHK $F $FCX $XOM https://t.co/xjRqZFaIsn",FALSE,0,NA,2017-03-31 19:13:42,FALSE,NA,"847889658340159488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessicaPett1",44,TRUE,FALSE,NA,NA,"","pt","http://pbs.twimg.com/profile_images/2508913789/0outm5rs8it1xn6q71vo_normal.jpeg"
"1131","US STOCKS-S&amp;P, Nasdaq edge up on last day of strong quarter (XOM, FMC, DD, AMZN) - Markets Insider: US STOCKS-S&amp;P…",FALSE,0,NA,2017-03-31 19:13:42,FALSE,NA,"847889657425788928",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ossbss_ami_ucc",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/3591740634/b829e65003b531907f4e9a240dc088ae_normal.jpeg"
"1132","RT @androsForm: $SPY - Heatmap By Volume ~ 2:30 EST - $BAC $FTR $MU $GE $CHK $F $FCX $XOM https://t.co/xjRqZFaIsn",FALSE,0,NA,2017-03-31 19:13:37,FALSE,NA,"847889639054561280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juniorsouza431",44,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1133","RT @androsForm: $SPY - Heatmap By Volume ~ 2:30 EST - $BAC $FTR $MU $GE $CHK $F $FCX $XOM https://t.co/xjRqZFaIsn",FALSE,0,NA,2017-03-31 19:13:32,FALSE,NA,"847889616627679233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bonbon915",44,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1134","RT @androsForm: $SPY - Heatmap By Volume ~ 2:30 EST - $BAC $FTR $MU $GE $CHK $F $FCX $XOM https://t.co/xjRqZFaIsn",FALSE,0,NA,2017-03-31 19:13:31,FALSE,NA,"847889612458434560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tamnajit",44,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/2485133788/21429xurxxv1cm4rf2yx_normal.jpeg"
"1135","RT @androsForm: $SPY - Heatmap By Volume ~ 2:30 EST - $BAC $FTR $MU $GE $CHK $F $FCX $XOM https://t.co/xjRqZFaIsn",FALSE,0,NA,2017-03-31 19:13:29,FALSE,NA,"847889606880055296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ronanycosta",44,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1136","RT @androsForm: $SPY - Heatmap By Volume ~ 2:30 EST - $BAC $FTR $MU $GE $CHK $F $FCX $XOM https://t.co/xjRqZFaIsn",FALSE,0,NA,2017-03-31 19:13:26,FALSE,NA,"847889590262169600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoHannaNorstadt",44,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
